4100, 4100
7, 7
8, 8
2056, 2056
10, 10
14, 14
19, 19
20, 20
22, 22
4123, 4123
4125, 4125
30, 30
33, 33
34, 34
35, 35
2086, 2086
4135, 4135
40, 40
43, 43
2096, 2096
49, 49
48, 48
2099, 2099
2103, 2103
55, 55
56, 56
4155, 4155
2107, 2107
61, 61
4165, 4165
70, 70
71, 71
73, 73
2128, 2128
81, 81
2132, 2132
86, 86
87, 87
89, 89
2143, 2143
2144, 2144
2147, 2147
2154, 2154
2155, 2155
109, 109
2157, 2157
4206, 4206
4211, 4211
116, 116
2165, 2165
117, 117
115, 115
120, 120
127, 127
4223, 4223
129, 129
4227, 4227
4228, 4228
2185, 2185
2186, 2186
2187, 2187
4239, 4239
151, 151
152, 152
153, 153
2203, 2203
2213, 2213
4262, 4262
2215, 2215
2214, 2214
171, 171
4274, 4274
182, 182
2234, 2234
4283, 4283
190, 190
2242, 2242
200, 200
201, 201
2248, 2248
2249, 2249
206, 206
2255, 2255
4307, 4307
4308, 4308
4309, 4309
4310, 4310
213, 213
216, 216
215, 215
212, 212
2268, 2268
221, 221
2270, 2270
2271, 2271
224, 224
225, 225
226, 226
236, 236
2287, 2287
2294, 2294
2295, 2295
4345, 4345
2298, 2298
2297, 2297
255, 255
4354, 4354
263, 263
2319, 2319
277, 277
286, 286
287, 287
2348, 2348
301, 301
302, 302
2349, 2349
304, 304
305, 305
2361, 2361
316, 316
317, 317
2382, 2382
2384, 2384
2385, 2385
2386, 2386
343, 343
344, 344
346, 346
2395, 2395
2394, 2394
350, 350
354, 354
366, 366
367, 367
368, 368
370, 370
2420, 2420
379, 379
381, 381
382, 382
383, 383
384, 384
388, 388
2437, 2437
394, 394
2447, 2447
2456, 2456
2457, 2457
2458, 2458
2459, 2459
410, 410
2461, 2461
418, 418
425, 425
427, 427
428, 428
429, 429
435, 435
436, 436
437, 437
451, 451
453, 453
461, 461
2510, 2510
463, 463
2509, 2509
467, 467
468, 468
475, 475
476, 476
481, 481
483, 483
2534, 2534
2535, 2535
491, 491
495, 495
2545, 2545
2546, 2546
2548, 2548
2549, 2549
516, 516
517, 517
518, 518
2566, 2566
2565, 2565
2568, 2568
522, 522
523, 523
2573, 2573
2574, 2574
529, 529
530, 530
2581, 2581
533, 533
2593, 2593
2601, 2601
554, 554
2605, 2605
558, 558
2608, 2608
2615, 2615
2617, 2617
570, 570
575, 575
578, 578
582, 582
586, 586
605, 605
607, 607
608, 608
614, 614
615, 615
616, 616
617, 617
2662, 2662
623, 623
2680, 2680
2681, 2681
2684, 2684
2686, 2686
638, 638
641, 641
642, 642
643, 643
644, 644
645, 645
2692, 2692
2698, 2698
653, 653
654, 654
2703, 2703
656, 656
2705, 2705
658, 658
657, 657
655, 655
661, 661
2704, 2704
668, 668
679, 679
2745, 2745
700, 700
702, 702
705, 705
2753, 2753
707, 707
708, 708
709, 709
2756, 2756
711, 711
710, 710
2774, 2774
731, 731
735, 735
2796, 2796
751, 751
752, 752
753, 753
760, 760
761, 761
762, 762
2816, 2816
770, 770
2821, 2821
2822, 2822
