4100, 4100
7, 7
2056, 2056
4105, 4105
10, 10
11, 11
8, 8
9, 9
14, 14
15, 15
16, 16
17, 17
18, 18
19, 19
20, 20
2064, 2064
22, 22
2066, 2066
2072, 2072
2073, 2073
4123, 4123
4124, 4124
30, 30
2079, 2079
34, 34
35, 35
36, 36
2086, 2086
40, 40
42, 42
43, 43
46, 46
47, 47
2096, 2096
49, 49
50, 50
2099, 2099
2100, 2100
48, 48
54, 54
2103, 2103
55, 55
56, 56
4151, 4151
2107, 2107
60, 60
61, 61
62, 62
59, 59
2114, 2114
66, 66
68, 68
69, 69
4165, 4165
73, 73
2124, 2124
78, 78
79, 79
2127, 2127
2129, 2129
2132, 2132
4181, 4181
2134, 2134
2133, 2133
2136, 2136
2135, 2135
91, 91
2143, 2143
2144, 2144
98, 98
2147, 2147
2146, 2146
104, 104
105, 105
106, 106
107, 107
2154, 2154
109, 109
4203, 4203
111, 111
2155, 2155
113, 113
108, 108
4211, 4211
116, 116
117, 117
118, 118
2165, 2165
120, 120
121, 121
2167, 2167
119, 119
4223, 4223
127, 127
2175, 2175
2178, 2178
2177, 2177
2176, 2176
2179, 2179
2185, 2185
2187, 2187
4237, 4237
143, 143
2192, 2192
2193, 2193
4239, 4239
151, 151
152, 152
2201, 2201
153, 153
2203, 2203
2204, 2204
2205, 2205
154, 154
160, 160
161, 161
2213, 2213
2214, 2214
2215, 2215
165, 165
168, 168
167, 167
171, 171
166, 166
173, 173
174, 174
4274, 4274
4275, 4275
182, 182
4281, 4281
2234, 2234
4283, 4283
190, 190
2242, 2242
195, 195
2245, 2245
4294, 4294
4295, 4295
2248, 2248
4297, 4297
4298, 4298
4299, 4299
2249, 2249
2253, 2253
4296, 4296
4110, 4110
4111, 4111
4306, 4306
4307, 4307
212, 212
213, 213
2262, 2262
215, 215
216, 216
4309, 4309
2265, 2265
4315, 4315
2268, 2268
221, 221
2270, 2270
224, 224
225, 225
226, 226
4323, 4323
4325, 4325
236, 236
2285, 2285
238, 238
2287, 2287
4336, 4336
2288, 2288
2286, 2286
4340, 4340
4345, 4345
2297, 2297
2298, 2298
255, 255
256, 256
4354, 4354
2308, 2308
261, 261
262, 262
263, 263
2312, 2312
260, 260
52, 52
267, 267
4357, 4357
2315, 2315
2319, 2319
2320, 2320
273, 273
274, 274
2323, 2323
2321, 2321
277, 277
276, 276
280, 280
281, 281
282, 282
286, 286
287, 287
2334, 2334
289, 289
290, 290
291, 291
292, 292
293, 293
2345, 2345
2348, 2348
2349, 2349
304, 304
305, 305
307, 307
308, 308
309, 309
313, 313
314, 314
316, 316
317, 317
318, 318
319, 319
2366, 2366
2369, 2369
2371, 2371
2372, 2372
2373, 2373
2374, 2374
2375, 2375
2376, 2376
2377, 2377
2378, 2378
331, 331
2380, 2380
2381, 2381
2382, 2382
2379, 2379
2384, 2384
337, 337
338, 338
2385, 2385
2386, 2386
2917, 2917
343, 343
344, 344
2392, 2392
2394, 2394
2395, 2395
2396, 2396
346, 346
350, 350
2400, 2400
2401, 2401
2405, 2405
2413, 2413
366, 366
367, 367
