1536, 1536
19, 19
30, 30
2079, 2079
3627, 3627
2605, 2605
1075, 1075
2615, 2615
568, 568
2616, 2616
575, 575
3653, 3653
582, 582
2645, 2645
3682, 3682
2155, 2155
3691, 3691
111, 111
3191, 3191
3192, 3192
121, 121
120, 120
1663, 1663
127, 127
1151, 1151
3216, 3216
3217, 3217
3218, 3218
1168, 1168
3740, 3740
2205, 2205
1202, 1202
182, 182
1723, 1723
1214, 1214
1216, 1216
1228, 1228
220, 220
224, 224
4340, 4340
2321, 2321
2322, 2322
277, 277
3863, 3863
3871, 3871
2337, 2337
1830, 1830
3884, 3884
1338, 1338
1339, 1339
316, 316
317, 317
830, 830
1342, 1342
1347, 1347
1859, 1859
3412, 3412
2395, 2395
2401, 2401
2402, 2402
1891, 1891
1892, 1892
870, 870
871, 871
370, 370
2930, 2930
2420, 2420
885, 885
3964, 3964
907, 907
2446, 2446
2447, 2447
919, 919
924, 924
1951, 1951
1952, 1952
2977, 2977
933, 933
424, 424
435, 435
436, 436
3509, 3509
1460, 1460
3012, 3012
3017, 3017
2509, 2509
463, 463
1488, 1488
3027, 3027
483, 483
492, 492
1516, 1516
495, 495
4084, 4084
1525, 1525
1527, 1527
506, 506
1019, 1019
1533, 1533
1534, 1534
