2056, 2056
10, 10
30, 30
2079, 2079
2078, 2078
2086, 2086
4135, 4135
40, 40
43, 43
2093, 2093
2096, 2096
49, 49
50, 50
2099, 2099
54, 54
55, 55
59, 59
60, 60
61, 61
69, 69
2123, 2123
2124, 2124
2127, 2127
2128, 2128
2132, 2132
2134, 2134
2135, 2135
4187, 4187
4188, 4188
98, 98
2154, 2154
2155, 2155
109, 109
113, 113
4211, 4211
116, 116
2167, 2167
120, 120
2175, 2175
2176, 2176
2177, 2177
2178, 2178
4223, 4223
4231, 4231
4232, 4232
4237, 4237
4239, 4239
143, 143
151, 151
152, 152
2206, 2206
161, 161
2214, 2214
2215, 2215
4274, 4274
4275, 4275
182, 182
183, 183
185, 185
2234, 2234
195, 195
2248, 2248
4297, 4297
4298, 4298
4299, 4299
2249, 2249
205, 205
212, 212
215, 215
216, 216
220, 220
4322, 4322
2279, 2279
2285, 2285
2286, 2286
238, 238
2287, 2287
2288, 2288
2295, 2295
4345, 4345
2298, 2298
4353, 4353
2308, 2308
263, 263
267, 267
2320, 2320
2321, 2321
2323, 2323
277, 277
2328, 2328
286, 286
287, 287
304, 304
307, 307
312, 312
313, 313
314, 314
317, 317
2366, 2366
2371, 2371
2372, 2372
2373, 2373
2374, 2374
2375, 2375
2376, 2376
2377, 2377
2379, 2379
2380, 2380
2381, 2381
2382, 2382
336, 336
337, 337
2386, 2386
2384, 2384
2395, 2395
353, 353
2402, 2402
354, 354
2413, 2413
366, 366
370, 370
2421, 2421
379, 379
382, 382
2441, 2441
394, 394
2446, 2446
2447, 2447
399, 399
400, 400
409, 409
415, 415
418, 418
425, 425
428, 428
430, 430
2493, 2493
2494, 2494
2496, 2496
452, 452
453, 453
2509, 2509
461, 461
463, 463
2516, 2516
2517, 2517
476, 476
484, 484
485, 485
491, 491
2539, 2539
495, 495
506, 506
507, 507
516, 516
517, 517
2573, 2573
2574, 2574
530, 530
533, 533
534, 534
2593, 2593
2605, 2605
558, 558
566, 566
568, 568
2619, 2619
2620, 2620
2621, 2621
575, 575
576, 576
578, 578
582, 582
2635, 2635
2645, 2645
2647, 2647
2648, 2648
605, 605
608, 608
615, 615
616, 616
617, 617
621, 621
622, 622
629, 629
630, 630
631, 631
632, 632
633, 633
634, 634
641, 641
642, 642
2698, 2698
2701, 2701
2703, 2703
2704, 2704
2705, 2705
658, 658
661, 661
2710, 2710
2715, 2715
2720, 2720
2728, 2728
680, 680
684, 684
2740, 2740
2743, 2743
707, 707
708, 708
709, 709
2769, 2769
2776, 2776
735, 735
2784, 2784
738, 738
748, 748
749, 749
750, 750
751, 751
752, 752
2801, 2801
754, 754
2802, 2802
760, 760
761, 761
762, 762
2810, 2810
2812, 2812
769, 769
2827, 2827
797, 797
2847, 2847
799, 799
800, 800
814, 814
2879, 2879
2886, 2886
841, 841
844, 844
845, 845
846, 846
2894, 2894
848, 848
849, 849
847, 847
853, 853
2905, 2905
2906, 2906
2907, 2907
2908, 2908
863, 863
865, 865
868, 868
870, 870
871, 871
2921, 2921
875, 875
877, 877
878, 878
885, 885
887, 887
888, 888
2938, 2938
