7, 7
8, 8
10, 10
11, 11
14, 14
15, 15
16, 16
17, 17
18, 18
19, 19
20, 20
22, 22
23, 23
29, 29
30, 30
33, 33
34, 34
35, 35
36, 36
39, 39
40, 40
41, 41
42, 42
43, 43
46, 46
47, 47
48, 48
49, 49
50, 50
52, 52
54, 54
55, 55
56, 56
59, 59
60, 60
61, 61
62, 62
66, 66
68, 68
69, 69
70, 70
71, 71
73, 73
75, 75
78, 78
79, 79
86, 86
87, 87
88, 88
89, 89
91, 91
98, 98
99, 99
104, 104
105, 105
106, 106
107, 107
108, 108
109, 109
111, 111
113, 113
115, 115
116, 116
117, 117
118, 118
119, 119
120, 120
121, 121
125, 125
127, 127
129, 129
135, 135
136, 136
143, 143
145, 145
149, 149
150, 150
151, 151
152, 152
153, 153
154, 154
155, 155
160, 160
161, 161
164, 164
165, 165
166, 166
167, 167
168, 168
171, 171
173, 173
174, 174
177, 177
182, 182
183, 183
184, 184
185, 185
186, 186
187, 187
190, 190
195, 195
198, 198
200, 200
201, 201
204, 204
205, 205
206, 206
207, 207
212, 212
213, 213
215, 215
216, 216
220, 220
221, 221
224, 224
225, 225
226, 226
236, 236
238, 238
255, 255
256, 256
260, 260
261, 261
262, 262
263, 263
267, 267
273, 273
274, 274
276, 276
277, 277
281, 281
282, 282
286, 286
287, 287
289, 289
290, 290
291, 291
292, 292
301, 301
302, 302
303, 303
304, 304
305, 305
307, 307
309, 309
312, 312
313, 313
314, 314
316, 316
317, 317
318, 318
331, 331
336, 336
337, 337
338, 338
343, 343
344, 344
346, 346
347, 347
350, 350
353, 353
354, 354
363, 363
366, 366
367, 367
368, 368
370, 370
371, 371
372, 372
373, 373
379, 379
380, 380
381, 381
382, 382
383, 383
384, 384
386, 386
388, 388
389, 389
390, 390
394, 394
399, 399
400, 400
401, 401
405, 405
410, 410
415, 415
417, 417
418, 418
423, 423
424, 424
425, 425
427, 427
428, 428
429, 429
430, 430
431, 431
435, 435
436, 436
437, 437
438, 438
440, 440
445, 445
446, 446
448, 448
450, 450
451, 451
452, 452
453, 453
455, 455
456, 456
457, 457
459, 459
461, 461
462, 462
463, 463
466, 466
467, 467
468, 468
474, 474
475, 475
476, 476
477, 477
481, 481
483, 483
484, 484
485, 485
491, 491
492, 492
494, 494
495, 495
499, 499
502, 502
506, 506
507, 507
516, 516
517, 517
518, 518
519, 519
522, 522
523, 523
525, 525
527, 527
529, 529
530, 530
531, 531
533, 533
534, 534
541, 541
543, 543
544, 544
545, 545
548, 548
554, 554
557, 557
558, 558
560, 560
561, 561
562, 562
565, 565
566, 566
568, 568
570, 570
575, 575
576, 576
578, 578
582, 582
586, 586
598, 598
605, 605
607, 607
608, 608
611, 611
612, 612
614, 614
615, 615
616, 616
617, 617
621, 621
622, 622
623, 623
630, 630
631, 631
632, 632
633, 633
634, 634
637, 637
638, 638
642, 642
643, 643
644, 644
645, 645
646, 646
652, 652
653, 653
654, 654
655, 655
656, 656
657, 657
658, 658
661, 661
662, 662
668, 668
679, 679
680, 680
684, 684
700, 700
701, 701
702, 702
705, 705
707, 707
708, 708
709, 709
710, 710
711, 711
724, 724
728, 728
730, 730
734, 734
735, 735
737, 737
738, 738
739, 739
748, 748
749, 749
750, 750
751, 751
752, 752
753, 753
754, 754
760, 760
761, 761
762, 762
768, 768
769, 769
770, 770
773, 773
776, 776
777, 777
778, 778
779, 779
780, 780
783, 783
784, 784
785, 785
794, 794
795, 795
796, 796
797, 797
798, 798
799, 799
800, 800
801, 801
802, 802
803, 803
804, 804
805, 805
806, 806
807, 807
808, 808
812, 812
813, 813
814, 814
816, 816
819, 819
826, 826
827, 827
830, 830
831, 831
832, 832
835, 835
836, 836
837, 837
838, 838
839, 839
840, 840
841, 841
842, 842
844, 844
845, 845
846, 846
847, 847
848, 848
849, 849
850, 850
851, 851
853, 853
860, 860
862, 862
863, 863
864, 864
865, 865
867, 867
868, 868
870, 870
871, 871
875, 875
877, 877
878, 878
882, 882
885, 885
886, 886
887, 887
888, 888
892, 892
893, 893
895, 895
896, 896
897, 897
898, 898
899, 899
907, 907
908, 908
909, 909
910, 910
913, 913
914, 914
915, 915
919, 919
920, 920
921, 921
923, 923
924, 924
931, 931
932, 932
933, 933
936, 936
940, 940
941, 941
942, 942
943, 943
944, 944
947, 947
948, 948
949, 949
950, 950
951, 951
952, 952
953, 953
954, 954
955, 955
956, 956
957, 957
958, 958
959, 959
960, 960
963, 963
964, 964
965, 965
976, 976
979, 979
980, 980
1004, 1004
1005, 1005
1007, 1007
1017, 1017
1019, 1019
1027, 1027
1028, 1028
1037, 1037
1042, 1042
1051, 1051
1061, 1061
1062, 1062
1064, 1064
1065, 1065
1068, 1068
1069, 1069
1070, 1070
1071, 1071
1072, 1072
1073, 1073
1074, 1074
1075, 1075
1083, 1083
1090, 1090
1091, 1091
1093, 1093
1097, 1097
1104, 1104
1105, 1105
1106, 1106
1107, 1107
1108, 1108
1109, 1109
1110, 1110
1113, 1113
1114, 1114
1115, 1115
1116, 1116
1117, 1117
1118, 1118
1119, 1119
1120, 1120
1121, 1121
1134, 1134
1136, 1136
1137, 1137
1138, 1138
1141, 1141
1142, 1142
1146, 1146
1148, 1148
1151, 1151
1152, 1152
1153, 1153
1154, 1154
1156, 1156
1158, 1158
1160, 1160
1161, 1161
1167, 1167
1168, 1168
1169, 1169
1170, 1170
1175, 1175
1176, 1176
1177, 1177
1178, 1178
1179, 1179
1181, 1181
1182, 1182
1183, 1183
1189, 1189
1190, 1190
1193, 1193
1195, 1195
1196, 1196
1202, 1202
1203, 1203
1208, 1208
1209, 1209
1210, 1210
1211, 1211
1212, 1212
1213, 1213
1214, 1214
1216, 1216
1218, 1218
1219, 1219
1226, 1226
1228, 1228
1233, 1233
1238, 1238
1240, 1240
1241, 1241
1242, 1242
1246, 1246
1247, 1247
1248, 1248
1249, 1249
1255, 1255
1256, 1256
1262, 1262
1263, 1263
1264, 1264
1266, 1266
1267, 1267
1270, 1270
