517, 517
3080, 3080
3593, 3593
10, 10
523, 523
2068, 2068
2583, 2583
2585, 2585
4121, 4121
1051, 1051
29, 29
30, 30
2079, 2079
33, 33
35, 35
548, 548
558, 558
1071, 1071
49, 49
50, 50
52, 52
3637, 3637
55, 55
570, 570
4155, 4155
59, 59
575, 575
578, 578
1610, 1610
1619, 1619
4181, 4181
2645, 2645
89, 89
1626, 1626
1115, 1115
1116, 1116
3165, 3165
3166, 3166
1629, 1629
608, 608
3167, 3167
3170, 3170
3682, 3682
1117, 1117
2147, 2147
111, 111
4211, 4211
1141, 1141
1142, 1142
125, 125
637, 637
1664, 1664
643, 643
644, 644
2698, 2698
1678, 1678
143, 143
1168, 1168
2705, 2705
658, 658
655, 655
1683, 1683
661, 661
668, 668
2205, 2205
161, 161
3748, 3748
3750, 3750
1202, 1202
182, 182
1721, 1721
3770, 3770
1214, 1214
190, 190
1216, 1216
1219, 1219
1735, 1735
3787, 3787
1228, 1228
215, 215
1752, 1752
1242, 1242
1248, 1248
1249, 1249
3808, 3808
226, 226
3301, 3301
2796, 2796
236, 236
750, 750
751, 751
1776, 1776
753, 753
754, 754
1775, 1775
752, 752
4339, 4339
238, 238
1777, 1777
1790, 1790
255, 255
2816, 2816
4354, 4354
3843, 3843
777, 777
2315, 2315
276, 276
277, 277
3348, 3348
3353, 3353
286, 286
2847, 2847
1830, 1830
2348, 2348
2349, 2349
3374, 3374
1326, 1326
3376, 3376
1842, 1842
3385, 3385
317, 317
2877, 2877
2879, 2879
2878, 2878
1347, 1347
840, 840
841, 841
844, 844
845, 845
847, 847
848, 848
3412, 3412
2394, 2394
1883, 1883
2395, 2395
2908, 2908
1886, 1886
2400, 2400
2401, 2401
2402, 2402
875, 875
878, 878
2930, 2930
2420, 2420
885, 885
2934, 2934
1911, 1911
888, 888
379, 379
380, 380
1917, 1917
893, 893
394, 394
3469, 3469
913, 913
401, 401
1939, 1939
1433, 1433
924, 924
2977, 2977
418, 418
932, 932
933, 933
936, 936
427, 427
941, 941
943, 943
3509, 3509
3510, 3510
2999, 2999
3512, 3512
949, 949
950, 950
952, 952
953, 953
957, 957
951, 951
955, 955
958, 958
954, 954
1978, 1978
963, 963
3524, 3524
453, 453
451, 451
91, 91
1488, 1488
976, 976
3540, 3540
474, 474
3552, 3552
481, 481
495, 495
4086, 4086
507, 507
4089, 4089
1531, 1531
1533, 1533
2046, 2046
2559, 2559
