7, 7
10, 10
11, 11
14, 14
15, 15
16, 16
17, 17
18, 18
19, 19
20, 20
22, 22
23, 23
30, 30
34, 34
35, 35
40, 40
41, 41
42, 42
43, 43
44, 44
45, 45
49, 49
50, 50
54, 54
55, 55
56, 56
61, 61
66, 66
68, 68
69, 69
71, 71
78, 78
79, 79
80, 80
81, 81
82, 82
85, 85
86, 86
91, 91
98, 98
104, 104
105, 105
106, 106
107, 107
108, 108
109, 109
111, 111
113, 113
116, 116
117, 117
119, 119
120, 120
121, 121
125, 125
127, 127
128, 128
135, 135
143, 143
144, 144
145, 145
151, 151
152, 152
153, 153
154, 154
155, 155
160, 160
161, 161
165, 165
166, 166
167, 167
168, 168
171, 171
173, 173
174, 174
177, 177
182, 182
183, 183
184, 184
186, 186
187, 187
190, 190
195, 195
198, 198
204, 204
205, 205
206, 206
212, 212
213, 213
214, 214
215, 215
216, 216
217, 217
218, 218
219, 219
220, 220
221, 221
225, 225
226, 226
255, 255
260, 260
261, 261
262, 262
263, 263
267, 267
269, 269
270, 270
271, 271
276, 276
277, 277
280, 280
281, 281
282, 282
286, 286
289, 289
290, 290
291, 291
301, 301
303, 303
304, 304
305, 305
307, 307
308, 308
309, 309
312, 312
313, 313
314, 314
316, 316
317, 317
318, 318
319, 319
320, 320
321, 321
322, 322
329, 329
330, 330
331, 331
332, 332
333, 333
337, 337
338, 338
343, 343
344, 344
346, 346
347, 347
350, 350
354, 354
363, 363
365, 365
366, 366
367, 367
368, 368
370, 370
371, 371
372, 372
373, 373
374, 374
375, 375
377, 377
378, 378
379, 379
380, 380
381, 381
382, 382
383, 383
384, 384
386, 386
388, 388
389, 389
390, 390
391, 391
392, 392
394, 394
399, 399
401, 401
402, 402
403, 403
405, 405
415, 415
416, 416
417, 417
418, 418
425, 425
427, 427
428, 428
435, 435
436, 436
437, 437
438, 438
445, 445
446, 446
450, 450
451, 451
452, 452
453, 453
455, 455
456, 456
457, 457
461, 461
462, 462
463, 463
466, 466
467, 467
476, 476
477, 477
484, 484
485, 485
491, 491
492, 492
493, 493
495, 495
506, 506
507, 507
508, 508
509, 509
516, 516
517, 517
518, 518
522, 522
523, 523
524, 524
525, 525
527, 527
533, 533
534, 534
541, 541
548, 548
558, 558
560, 560
561, 561
562, 562
566, 566
568, 568
570, 570
575, 575
576, 576
578, 578
582, 582
594, 594
605, 605
607, 607
608, 608
611, 611
612, 612
614, 614
616, 616
617, 617
621, 621
622, 622
629, 629
630, 630
632, 632
633, 633
634, 634
637, 637
638, 638
641, 641
642, 642
643, 643
644, 644
645, 645
652, 652
653, 653
654, 654
655, 655
656, 656
657, 657
658, 658
661, 661
668, 668
669, 669
679, 679
680, 680
684, 684
692, 692
700, 700
702, 702
704, 704
705, 705
706, 706
707, 707
708, 708
709, 709
710, 710
711, 711
728, 728
735, 735
748, 748
749, 749
752, 752
753, 753
754, 754
759, 759
760, 760
761, 761
762, 762
768, 768
770, 770
773, 773
776, 776
777, 777
778, 778
780, 780
783, 783
784, 784
785, 785
794, 794
795, 795
796, 796
797, 797
798, 798
799, 799
800, 800
801, 801
805, 805
808, 808
814, 814
819, 819
826, 826
830, 830
831, 831
832, 832
836, 836
837, 837
838, 838
841, 841
850, 850
853, 853
860, 860
863, 863
865, 865
867, 867
868, 868
871, 871
875, 875
878, 878
885, 885
886, 886
887, 887
888, 888
892, 892
893, 893
895, 895
896, 896
897, 897
898, 898
899, 899
902, 902
907, 907
908, 908
909, 909
913, 913
914, 914
915, 915
919, 919
920, 920
921, 921
923, 923
924, 924
933, 933
936, 936
938, 938
940, 940
941, 941
